   7.2886268e+00   6.8231131e+00   9.8931405e-01
   6.2146336e+00   6.9604401e+00   9.9805921e-01
   6.9680120e+00   7.0021674e+00   9.9976050e-01
   6.0852602e+00   6.8657693e+00   9.9438528e-01
   7.9340498e+00   6.8266410e+00   9.8203664e-01
   8.1509524e+00   6.8561477e+00   9.6295046e-01
   7.1922696e+00   6.7973374e+00   9.3748866e-01
   7.0031918e+00   6.5732910e+00   9.0612889e-01
   6.8418898e+00   6.4604357e+00   8.6945106e-01
   6.4266679e+00   6.2310493e+00   8.2812113e-01
   5.9149900e+00   5.6465001e+00   7.8287278e-01
   4.9814714e+00   5.4072503e+00   7.3448761e-01
   3.9030061e+00   5.0921608e+00   6.8377450e-01
   4.2917524e+00   4.6891686e+00   6.3154884e-01
   5.1493098e+00   4.3469070e+00   5.7861235e-01
   5.3935660e+00   4.0701663e+00   5.2573408e-01
   3.6345400e+00   3.7936536e+00   4.7363325e-01
   3.8869998e+00   3.5306765e+00   4.2296431e-01
   2.5876529e+00   2.9765699e+00   3.7430475e-01
   1.6901100e+00   2.5411936e+00   3.2814585e-01
   2.2783941e+00   2.3972892e+00   2.8488661e-01
   1.8837949e+00   2.1568026e+00   2.4483072e-01
   2.5040434e+00   1.9499210e+00   2.0818684e-01
   2.7477910e+00   1.4932601e+00   1.7507152e-01
  -6.6173850e-02   1.3163175e+00   1.4551493e-01
   1.4550110e+00   9.3672869e-01   1.1946870e-01
   4.1623936e-01   7.3700485e-01   9.6815542e-02
   1.0355349e+00   7.1574479e-01   7.7380208e-02
   1.0115223e+00   6.7643974e-01   6.0941207e-02
   3.2425205e-01   6.4944092e-01   4.7242824e-02
   5.8564988e-01   4.6487134e-01   3.6006947e-02
  -6.2678847e-01   3.4001903e-01   2.6944281e-02
  -2.9875987e-01   3.0873051e-01   1.9764572e-02
   2.8717055e+00   1.0285190e-01   1.4185539e-02
  -2.1933304e+00  -1.7434003e-02   9.9403050e-03
  -8.9586761e-01  -1.4143199e-02   6.7831932e-03
   4.9405527e-01   1.8951417e-01   4.4938385e-03
  -2.1524653e-01   1.3243163e-01   2.8796610e-03
  -1.6768945e+00   6.6602987e-02   1.7768062e-03
   1.1674274e+00  -2.8784690e-02   1.0497267e-03
  -8.0627046e-01  -1.3235563e-01   5.8962810e-04
   1.8560672e-01  -1.3961729e-02   3.1203223e-04
   9.1647185e-01   7.1921521e-02   1.5372798e-04
   2.4450188e+00   3.2625948e-03   6.9379371e-05
   8.8930327e-01  -1.1956753e-02   2.8043808e-05
   2.4742351e-01  -1.9438330e-02   9.8239733e-06
   3.5259460e-01  -1.5504436e-01   2.8350267e-06
  -1.6320854e+00  -1.0710642e-01   6.1949893e-07
  -2.4231822e+00  -2.5679169e-02   8.7684846e-08
   9.9120993e-01   2.5614346e-02   5.7018764e-09
   4.5414877e-01  -4.9001104e-02   5.9719228e-11
  -7.1609451e-01   7.2689609e-03   1.3673617e-18
  -1.1779803e+00   1.2261410e-02  -1.7339945e-11
   9.8876739e-01   7.4849393e-02  -3.0780767e-09
  -4.5422183e-01   3.4505254e-02  -5.8183325e-08
  -1.6934833e+00   2.1599923e-01  -4.5580614e-07
   1.1048392e+00   2.5169493e-01  -2.2196360e-06
   1.5612194e+00   2.3850776e-01  -8.0178945e-06
   7.0893569e-01  -1.3197346e-01  -2.3580526e-05
  -9.3700225e-02  -6.2319312e-02  -5.9662311e-05
  -1.6846451e+00  -1.0409324e-01  -1.3453941e-04
   2.6836371e-01  -1.4966049e-01  -2.7697134e-04
   4.3950899e-01  -7.0715992e-02  -5.2950540e-04
  -1.1817674e+00   3.9486070e-02  -9.5194999e-04
   5.4430037e-01   1.2559414e-02  -1.6248001e-03
   1.4736245e+00  -8.5608262e-02  -2.6523662e-03
  -4.6420873e-01   3.0461307e-02  -4.1653387e-03
   6.5130004e-01   2.3170127e-03  -6.3225167e-03
  -1.8837014e+00  -9.6879153e-02  -9.3114440e-03
  -2.6276760e-02  -5.2205286e-02  -1.3347722e-02
   1.3122843e+00  -2.1250718e-01  -1.8672817e-02
  -2.6334029e-01  -1.4326369e-01  -2.5550243e-02
  -4.4459560e-02  -1.3457779e-01  -3.4260058e-02
  -1.8481146e+00  -2.8615275e-01  -4.5091721e-02
   6.1082104e-02  -3.9011137e-01  -5.8335403e-02
  -1.4076768e+00  -5.5350138e-01  -7.4271979e-02
   1.2835150e-01  -4.6750492e-01  -9.3161957e-02
  -2.6160615e+00  -5.6486138e-01  -1.1523373e-01
   6.4846313e-01  -8.2987619e-01  -1.4067158e-01
  -2.8744486e+00  -9.7463284e-01  -1.6960381e-01
  -8.8529608e-01  -1.1058756e+00  -2.0209169e-01
  -2.8523505e+00  -1.2810983e+00  -2.3811953e-01
  -1.7080284e+00  -1.5215223e+00  -2.7758647e-01
  -3.5177639e+00  -1.8375075e+00  -3.2030041e-01
  -4.2243234e+00  -2.1466524e+00  -3.6597447e-01
  -2.1409892e+00  -2.4912671e+00  -4.1422635e-01
  -1.6302382e+00  -2.8652972e+00  -4.6458069e-01
  -3.2753316e+00  -3.2805201e+00  -5.1647459e-01
  -1.8863899e+00  -3.6131903e+00  -5.6926637e-01
  -4.3256904e+00  -4.0312357e+00  -6.2224722e-01
  -2.4336535e+00  -4.5213898e+00  -6.7465569e-01
  -4.1024217e+00  -4.7289515e+00  -7.2569447e-01
  -4.5020439e+00  -4.9314170e+00  -7.7454915e-01
  -5.3033754e+00  -5.4056324e+00  -8.2040819e-01
  -3.4416876e+00  -5.6547601e+00  -8.6248370e-01
  -5.9159892e+00  -5.9067623e+00  -9.0003205e-01
  -5.4833583e+00  -6.2173350e+00  -9.3237397e-01
  -7.7641077e+00  -6.4938919e+00  -9.5891315e-01
  -7.1949673e+00  -6.7482921e+00  -9.7915284e-01
  -7.2747891e+00  -6.9563967e+00  -9.9270989e-01
  -7.9268401e+00  -6.9701506e+00  -9.9932560e-01
  -6.0968461e+00  -7.0109996e+00  -9.9887315e-01
  -6.5644403e+00  -6.9251376e+00  -9.9136121e-01
  -6.4246477e+00  -6.8974134e+00  -9.7693374e-01
  -7.0233536e+00  -6.8649995e+00  -9.5586581e-01
  -6.5470509e+00  -6.9103422e+00  -9.2855577e-01
  -7.6637230e+00  -6.7900621e+00  -8.9551391e-01
  -5.1186824e+00  -6.2647883e+00  -8.5734811e-01
  -7.3556207e+00  -5.8276992e+00  -8.1474694e-01
  -5.9657178e+00  -5.6798101e+00  -7.6846079e-01
  -5.7772996e+00  -5.3531843e+00  -7.1928176e-01
  -5.3418029e+00  -4.9370233e+00  -6.6802289e-01
  -4.5618164e+00  -4.5190866e+00  -6.1549751e-01
  -4.9907595e+00  -4.2011707e+00  -5.6249934e-01
  -3.3064135e+00  -3.8392428e+00  -5.0978401e-01
  -3.2679192e+00  -3.3867583e+00  -4.5805250e-01
  -1.5363760e+00  -3.2769786e+00  -4.0793704e-01
  -2.5719386e+00  -2.9540245e+00  -3.5998976e-01
  -4.9055047e-01  -2.8624337e+00  -3.1467438e-01
  -3.5662063e+00  -2.5011146e+00  -2.7236109e-01
  -2.1950386e+00  -2.1009602e+00  -2.3332455e-01
  -1.1106551e+00  -1.8484938e+00  -1.9774496e-01
  -1.8763292e+00  -1.7068550e+00  -1.6571193e-01
  -2.0154805e+00  -1.3231620e+00  -1.3723083e-01
  -9.9662608e-01  -1.2363506e+00  -1.1223124e-01
  -5.8000151e-01  -1.0307500e+00  -9.0577053e-02
  -2.1684250e-01  -7.9138385e-01  -7.2077711e-02
  -5.3167710e-01  -5.2179965e-01  -5.6500044e-02
  -7.6646684e-01  -3.8908823e-01  -4.3580299e-02
  -1.2880902e+00  -2.4035133e-01  -3.3035819e-02
  -3.5705060e-01  -2.2052797e-01  -2.4575988e-02
  -6.3223165e-01  -2.1571629e-01  -1.7912096e-02
   3.2331728e-01  -2.0815107e-01  -1.2765834e-02
   9.0092114e-01   1.0513678e-02  -8.8762311e-03
   1.4208453e-01  -1.4706975e-01  -6.0049465e-03
  -1.0077098e+00  -4.7904908e-02  -3.9398723e-03
   6.2918369e-01  -4.8597284e-02  -2.4971266e-03
  -8.0146107e-02  -1.2643634e-01  -1.5215603e-03
  -2.2518086e-01   2.5470757e-02  -8.8596767e-04
   4.8973082e-01   1.1699216e-01  -4.8923682e-04
   1.5931272e+00  -9.7140028e-03  -2.5369725e-04
  -1.3931137e+00   1.3685888e-02  -1.2193875e-04
  -1.0027910e+00  -7.1831935e-02  -5.3366489e-05
  -1.8321155e-01  -2.6766541e-01  -2.0737953e-05
   2.2579109e-01  -1.1146039e-01  -6.8936029e-06
   3.3985063e-01  -8.9375408e-03  -1.8485945e-06
  -1.1150289e+00  -8.1288533e-02  -3.6173888e-07
  -7.3522494e-01  -7.7842204e-03  -4.2544873e-08
  -5.8696247e-01   8.5315058e-03  -1.8983681e-09
   1.0736365e+00  -1.9495325e-02  -6.0329564e-12
  -2.5552564e+00  -7.0771417e-02   7.2214519e-16
   1.0874685e-01  -7.4161139e-02   1.2980363e-10
  -3.9807487e-01   7.4545411e-02   8.6332966e-09
   5.9824849e-01   3.5935876e-02   1.1632843e-07
   1.1305762e+00   7.9643107e-02   7.6735875e-07
   6.2863485e-01  -4.8631233e-02   3.3669165e-06
   5.6168142e-02  -8.2312047e-02   1.1339164e-05
  -5.8768342e-01   8.9327031e-02   3.1708447e-05
   4.7685480e-02   1.9826327e-01   7.7228393e-05
   8.8324768e-01   4.1984336e-02   1.6902969e-04
  -4.1237369e-01  -7.8051974e-02   3.3970161e-04
  -9.5079829e-01  -7.1405353e-02   6.3666828e-04
   9.0460923e-01   3.1356319e-02   1.1256721e-03
   8.1452652e-01  -4.3533296e-02   1.8941367e-03
   5.1238177e-01  -1.1367737e-01   3.0541525e-03
  -9.7597019e-01  -1.2594038e-01   4.7448165e-03
  -5.3401244e-01   6.6181367e-02   7.1336544e-03
   1.1368830e-01  -4.7692848e-02   1.0416877e-02
  -1.8915064e+00  -7.1662451e-02   1.4818252e-02
  -1.8123441e+00   3.8910897e-03   2.0586429e-02
  -2.3913434e+00   8.4028975e-02   2.7990609e-02
  -2.6871458e-01   9.5747241e-02   3.7314538e-02
   1.7771063e-01   1.8495602e-01   4.8848875e-02
   3.2581080e-01   1.9198123e-01   6.2882079e-02
  -5.1719572e-01   3.9226104e-01   7.9690045e-02
   1.5783791e+00   9.0251834e-01   9.9524784e-02
   9.1642698e-01   9.7288093e-01   1.2260255e-01
   1.1435108e-01   8.2190519e-01   1.4909183e-01
   1.0745012e+00   9.7770831e-01   1.7910170e-01
   1.1982119e+00   1.1524183e+00   2.1267101e-01
   8.3125671e-01   1.5310597e+00   2.4975896e-01
   1.6815445e+00   1.6540816e+00   2.9023748e-01
   2.3374898e-01   2.0331748e+00   3.3388591e-01
   1.9922779e+00   2.4681635e+00   3.8038831e-01
   2.0088634e+00   2.6670583e+00   4.2933369e-01
   2.6675623e+00   3.1062732e+00   4.8021935e-01
   2.4395921e+00   3.4039992e+00   5.3245739e-01
   2.3705038e+00   3.7811397e+00   5.8538434e-01
   7.1899457e+00   4.1449007e+00   6.3827376e-01
   3.5223692e+00   4.4814289e+00   6.9035141e-01
   3.7546216e+00   4.9140193e+00   7.4081274e-01
   4.6673027e+00   5.1558131e+00   7.8884204e-01
   5.3752778e+00   5.4826657e+00   8.3363277e-01
   5.5847247e+00   5.8516271e+00   8.7440830e-01
   5.5172086e+00   6.0217849e+00   9.1044252e-01
   5.7207734e+00   6.2760995e+00   9.4107946e-01
   8.6581183e+00   6.6563836e+00   9.6575145e-01
   6.7292083e+00   6.7114032e+00   9.8399491e-01
   8.0500692e+00   6.8830930e+00   9.9546351e-01
   6.7355855e+00   6.9601668e+00   9.9993803e-01
   5.6275696e+00   7.0151527e+00   9.9733262e-01
   6.5974279e+00   6.9890711e+00   9.8769729e-01
   6.3742894e+00   6.7240536e+00   9.7121646e-01
   6.6230252e+00   6.6512312e+00   9.4820367e-01
   7.3266319e+00   6.4801120e+00   9.1909264e-01
   5.2120194e+00   6.3515965e+00   8.8442496e-01
   7.1871886e+00   5.9970567e+00   8.4483494e-01
   5.1989691e+00   5.8657770e+00   8.0103200e-01
   5.6103314e+00   5.4713058e+00   7.5378139e-01
   5.5352798e+00   5.1866386e+00   7.0388376e-01
   6.6164757e+00   5.0259359e+00   6.5215441e-01
   5.7966416e+00   4.5379852e+00   5.9940277e-01
   5.4106099e+00   4.2718214e+00   5.4641284e-01
   4.7264316e+00   3.9276950e+00   4.9392531e-01
   3.2782683e+00   3.4788730e+00   4.4262162e-01
   4.1146588e+00   3.1433985e+00   3.9311072e-01
   1.6517490e+00   2.8484359e+00   3.4591859e-01
   3.3137197e+00   2.4345258e+00   3.0148094e-01
   2.0715858e+00   2.1272765e+00   2.6013897e-01
   1.2358394e+00   1.8178735e+00   2.2213840e-01
   1.5680985e+00   1.6727532e+00   1.8763135e-01
   1.8274930e+00   1.2754198e+00   1.5668104e-01
   1.4875246e+00   9.9296392e-01   1.2926884e-01
   1.8703052e+00   8.4497222e-01   1.0530323e-01
   7.2769866e-01   5.8143992e-01   8.4630336e-02
  -2.0232677e-01   5.4960621e-01   6.7045359e-02
   1.0961992e+00   4.5728173e-01   5.2304576e-02
   9.6978014e-01   2.5418483e-01   4.0137278e-02
   2.9014807e-01   3.6886436e-01   3.0257275e-02
  -5.7276455e-03   8.2246744e-02   2.2373545e-02
  -6.6439557e-01   2.6517105e-01   1.6199711e-02
  -9.0721508e-02   2.7546917e-01   1.1462071e-02
   3.3034506e-01   8.5107324e-02   7.9060540e-03
   8.7953095e-01   2.8009219e-02   5.3009864e-03
